Step,Loss,Batch Size,Accuracy
970,1.5624495,16,0.5
971,1.3489308,16,0.5
972,1.1837456,16,0.5625
973,1.3073728,16,0.5625
974,1.2458476,16,0.625
975,1.7800704,16,0.3125
976,1.6069458,16,0.4375
977,1.2195227,16,0.5625
978,1.6332419,16,0.5625
979,1.7755532,16,0.3125
980,1.5615351,16,0.4375
981,1.3768966,16,0.5
982,1.7304535,16,0.375
983,1.6243939,16,0.5
984,1.5070941,16,0.4375
985,1.444515,16,0.5625
986,1.9036077,16,0.4375
987,1.7975533,16,0.1875
988,1.6835638,16,0.4375
989,1.2764293,16,0.5625
990,1.4800701,16,0.375
991,1.4540129,16,0.5625
992,1.3702246,16,0.375
993,2.140913,16,0.125
994,1.7455211,16,0.4375
995,1.6189787,16,0.4375
996,1.1451342,16,0.625
997,1.6268336,16,0.375
998,1.3590707,16,0.5
999,2.0302966,16,0.0625
1000,1.1811991,16,0.5625
1001,1.183018,16,0.5
1002,1.5582767,16,0.5625
1003,1.4363717,16,0.4375
1004,1.5190635,16,0.4375
1005,1.5522804,16,0.375
1006,1.5086064,16,0.5
1007,1.4210699,16,0.5
1008,1.4597592,16,0.5
1009,1.1872016,16,0.5
1010,1.1950781,16,0.625
1011,1.3765577,16,0.4375
1012,1.814683,16,0.3125
1013,1.1926184,16,0.5625
1014,1.6081334,16,0.4375
1015,1.0445304,16,0.4375
1016,1.7332071,16,0.3125
1017,1.7493675,16,0.3125
1018,1.9311361,16,0.25
1019,1.6042216,16,0.1875
1020,1.736815,16,0.3125
1021,2.0767481,16,0.3125
1022,1.2493472,16,0.75
1023,1.4989281,16,0.625
1024,1.6617205,16,0.3125
1025,1.3858367,16,0.5
1026,1.4381039,16,0.25
1027,1.5414705,16,0.3125
1028,1.489958,16,0.5625
1029,1.7009331,16,0.375
1030,1.7296561,16,0.25
1031,1.4448742,16,0.4375
1032,1.9518702,16,0.25
1033,1.8003573,16,0.3125
1034,1.8709693,16,0.3125
1035,2.0052698,16,0.5
1036,1.9973915,16,0.1875
1037,1.2870502,16,0.5625
1038,1.4850025,16,0.375
1039,1.7810848,16,0.25
1040,1.3994904,16,0.4375
1041,1.4328763,16,0.4375
1042,1.6524279,16,0.5625
1043,1.5726912,16,0.4375
1044,1.9492995,16,0.3125
1045,1.5415317,16,0.3125
1046,1.3839376,16,0.4375
1047,1.728225,16,0.4375
1048,1.7594895,16,0.3125
1049,1.4575825,16,0.4375
1050,1.4790623,16,0.3125
1051,1.4411514,16,0.375
1052,1.9692415,16,0.5
1053,1.8435655,16,0.3125
1054,1.5430317,16,0.5625
1055,1.9524436,16,0.25
1056,1.1126502,16,0.875
1057,1.5795872,16,0.4375
1058,1.9363728,16,0.3125
1059,1.6664565,16,0.3125
1060,1.3737713,16,0.4375
1061,1.9751064,16,0.3125
1062,1.8085488,16,0.375
1063,1.6052063,16,0.5625
1064,1.5329001,16,0.3125
1065,1.2714248,16,0.5625
1066,1.7562119,16,0.25
1067,2.0792084,16,0.125
1068,1.4618175,16,0.5625
1069,1.4524269,16,0.4375
1070,1.2777257,16,0.3125
1071,1.7751613,16,0.3125
1072,0.8781626,16,0.6875
1073,1.2451397,16,0.625
1074,1.8743062,16,0.4375
1075,1.6590476,16,0.4375
1076,1.9983479,16,0.3125
1077,1.6942168,16,0.3125
1078,1.5294583,16,0.3125
1079,1.305871,16,0.5
1080,1.3906076,16,0.4375
1081,1.1854391,16,0.5
1082,1.407988,16,0.5
1083,1.8514029,16,0.5
1084,1.76601,16,0.4375
1085,1.7004447,16,0.5
1086,1.6863875,16,0.5
1087,1.9584763,16,0.4375
1088,1.5337498,16,0.5
1089,1.4363308,16,0.375
1090,1.4825819,16,0.5
1091,1.6237594,16,0.375
1092,1.7295542,16,0.3125
1093,2.4296076,16,0.125
1094,1.5586593,16,0.375
1095,1.4718945,16,0.5625
1096,1.3037611,16,0.5
1097,1.1691952,16,0.625
1098,1.4353898,16,0.4375
1099,1.3271332,16,0.625
1100,1.4402571,16,0.6875
1101,1.6325355,16,0.375
1102,1.9904712,16,0.375
1103,1.1558292,16,0.625
1104,1.7827909,16,0.3125
1105,1.2734278,16,0.5
1106,1.6298926,16,0.3125
1107,1.8301039,16,0.3125
1108,1.4264598,16,0.4375
1109,1.609538,16,0.4375
1110,1.6366171,16,0.25
1111,1.4472688,16,0.4375
1112,2.0402515,16,0.3125
1113,1.6962892,16,0.4375
1114,1.2254055,16,0.6875
1115,1.4219362,16,0.4375
1116,2.186317,16,0.1875
1117,1.6374462,16,0.5
1118,1.7557578,16,0.375
1119,2.2789469,16,0.0625
1120,1.3135952,16,0.6875
1121,1.9409319,16,0.4375
1122,1.2888918,16,0.375
1123,1.2329214,16,0.4375
1124,1.3631475,16,0.5
1125,1.9067872,16,0.125
1126,2.0939178,16,0.1875
1127,1.655586,16,0.375
1128,1.4571254,16,0.5
1129,1.8514011,16,0.1875
1130,1.4715836,16,0.5
1131,1.47684,16,0.3125
1132,1.5916632,16,0.5625
1133,1.4058955,16,0.625
1134,1.4093046,16,0.4375
1135,1.2106938,16,0.5625
1136,1.7049179,16,0.4375
1137,1.3214207,16,0.625
1138,1.7042865,16,0.375
1139,1.6279721,16,0.25
1140,1.9230055,16,0.25
1141,1.3977119,16,0.5
1142,1.0572325,16,0.6875
1143,1.4809378,16,0.5625
1144,1.6641994,16,0.5
1145,1.4305431,16,0.5625
1146,1.6199827,16,0.5625
1147,1.6849363,16,0.375
1148,1.4980567,16,0.5
1149,1.4604017,16,0.5
1150,1.3500532,16,0.5
1151,1.383713,16,0.5625
1152,2.2523613,16,0.3125
1153,1.4248998,16,0.5625
1154,1.8497955,16,0.375
1155,1.4883265,16,0.3125
1156,1.612767,16,0.375
1157,1.3652291,16,0.6875
1158,1.8609831,16,0.4375
1159,1.7336266,16,0.375
1160,1.4824418,16,0.4375
1161,1.5506243,16,0.5
1162,1.0415065,16,0.625
1163,1.3749179,16,0.4375
1164,1.6660126,16,0.4375
1165,1.100367,16,0.625
1166,1.392739,16,0.5
1167,1.1477262,16,0.5
1168,1.7926617,16,0.4375
1169,1.8127226,16,0.1875
1170,1.2827507,16,0.375
1171,1.8143892,16,0.375
1172,1.9014935,16,0.3125
1173,1.7576208,16,0.1875
1174,1.4520807,16,0.625
1175,1.5129962,16,0.375
1176,1.4377422,16,0.5625
1177,1.1966695,16,0.5625
1178,1.3592378,16,0.5625
1179,1.5448565,16,0.4375
1180,2.1557221,16,0.3125
1181,1.159975,16,0.5625
1182,2.147109,16,0.375
1183,2.206471,16,0.3125
1184,1.639561,16,0.5
1185,1.8093414,16,0.3125
1186,1.1986067,16,0.6875
1187,1.950021,16,0.375
1188,1.5062953,16,0.375
1189,1.3501728,16,0.625
1190,1.3381261,16,0.5
1191,1.1522712,16,0.6875
1192,1.8287475,16,0.1875
1193,2.8156319,16,0.25
1194,1.6028025,16,0.375
1195,1.5511253,16,0.4375
1196,1.7070625,16,0.1875
1197,1.3087547,16,0.625
1198,1.2677672,16,0.5
1199,1.2698362,16,0.4375
1200,1.9878196,16,0.5625
1201,1.9005792,16,0.3125
1202,1.318784,16,0.5625
1203,1.4241397,16,0.4375
1204,1.3261098,16,0.4375
1205,1.6508317,16,0.4375
1206,1.8751996,16,0.3125
1207,1.660324,16,0.3125
1208,1.7739356,16,0.4375
1209,1.6545398,16,0.3125
1210,1.6787599,16,0.5
1211,1.3127089,16,0.625
1212,1.6285394,16,0.5
1213,1.8013387,16,0.4375
1214,1.2312534,16,0.75
1215,1.4735595,16,0.5
1216,1.2271336,16,0.5
1217,1.5803394,16,0.25
1218,1.0876849,16,0.5625
1219,1.4091492,16,0.5
1220,1.0461446,16,0.5625
1221,1.6002309,16,0.3125
1222,1.9844552,16,0.3125
1223,1.9622257,16,0.3125
1224,1.5646789,16,0.4375
1225,1.3092873,16,0.5
1226,1.7568787,16,0.375
1227,1.2739408,16,0.375
1228,1.8006234,16,0.5625
1229,1.7153605,16,0.375
1230,1.5972521,16,0.3125
1231,1.8573675,16,0.375
1232,1.6006444,16,0.4375
1233,1.7101723,16,0.5
1234,1.4253163,16,0.5
1235,1.2963698,16,0.5
1236,1.4241459,16,0.3125
1237,1.6752723,16,0.4375
1238,1.2546505,16,0.6875
1239,2.2405114,16,0.375
1240,1.0376415,16,0.5625
1241,1.7690347,16,0.4375
1242,1.1825753,16,0.5
1243,1.2453866,16,0.375
1244,1.1316781,16,0.6875
1245,1.1777625,16,0.4375
1246,1.1404426,16,0.5
1247,1.5153642,16,0.5625
1248,1.1549251,16,0.5625
1249,2.304244,16,0.375
1250,1.5719221,16,0.4375
1251,2.1289835,16,0.5
1252,1.6664214,16,0.4375
1253,1.6014585,16,0.5
1254,1.5718179,16,0.5625
1255,1.7332708,16,0.25
1256,1.3746108,16,0.5
1257,1.5367639,16,0.25
1258,1.7411702,16,0.4375
1259,0.94431186,16,0.6875
1260,1.7959416,16,0.375
1261,1.7674379,16,0.375
1262,1.395386,16,0.5
1263,1.7316608,16,0.375
1264,1.3948197,16,0.625
1265,1.2399591,16,0.625
1266,2.2442145,16,0.3125
1267,1.6067964,16,0.4375
1268,2.082664,16,0.25
1269,1.925072,16,0.3125
1270,1.418793,16,0.5
1271,1.4468815,16,0.5625
1272,1.7174629,16,0.3125
1273,1.4840353,16,0.375
1274,1.388979,16,0.5625
1275,1.9234189,16,0.25
1276,1.3161684,16,0.3125
1277,1.0625916,16,0.5625
1278,1.141238,16,0.75
1279,1.5451486,16,0.375
1280,1.2522438,16,0.5
1281,1.523177,16,0.375
1282,2.2751293,16,0.25
1283,1.9567268,16,0.3125
1284,1.9440687,16,0.3125
1285,2.0386362,16,0.375
1286,1.3973285,16,0.5625
1287,1.5675796,16,0.5
1288,0.99099666,16,0.75
1289,1.7362016,16,0.4375
1290,1.3625274,16,0.5
1291,1.617454,16,0.375
1292,1.1694798,16,0.5
1293,1.9338939,16,0.375
1294,1.9787889,16,0.3125
1295,1.6597525,16,0.375
1296,1.2500832,16,0.625
1297,1.575132,16,0.4375
1298,1.3626473,16,0.4375
1299,1.7168415,16,0.375
1300,1.6679924,16,0.375
1301,1.177588,16,0.5625
1302,1.2578218,16,0.5625
1303,1.5698636,16,0.3125
1304,1.9106131,16,0.3125
1305,1.4419163,16,0.5625
1306,1.5200148,16,0.5
1307,1.4401845,16,0.4375
1308,1.1807622,16,0.625
1309,2.9409845,16,0.25
1310,1.6690938,16,0.5
1311,2.1083355,16,0.1875
1312,1.3716139,16,0.5625
1313,1.6868836,16,0.3125
1314,1.3292861,16,0.625
1315,1.5700657,16,0.375
1316,1.9782873,16,0.25
1317,1.3490462,16,0.5
1318,1.3188066,16,0.625
1319,1.2149434,16,0.5
1320,1.7918627,16,0.5
1321,1.3198948,16,0.5
1322,1.5549717,16,0.375
1323,1.5012141,16,0.5625
1324,1.5762787,16,0.4375
1325,1.6786859,16,0.4375
1326,1.444463,16,0.375
1327,1.3434207,16,0.5625
1328,1.5904651,16,0.5
1329,1.8035665,16,0.375
1330,1.0288508,16,0.625
1331,1.5846839,16,0.5
1332,1.5430162,16,0.4375
1333,1.580565,16,0.5
1334,1.4857165,16,0.375
1335,1.3628635,16,0.3125
1336,1.6317146,16,0.375
1337,1.7517347,16,0.25
1338,1.2405509,16,0.625
1339,0.9382193,16,0.6875
1340,1.4273889,16,0.4375
1341,1.820324,16,0.1875
1342,2.173779,16,0.3125
1343,1.6358268,16,0.375
1344,1.658134,16,0.375
1345,1.8859067,16,0.3125
1346,1.457571,16,0.5625
1347,1.4098176,16,0.5
1348,1.5712872,16,0.25
1349,0.7931782,16,0.9375
1350,0.951285,16,0.625
1351,1.4835657,16,0.5
1352,1.3025028,16,0.625
1353,1.5981127,16,0.4375
1354,1.7197422,16,0.4375
1355,1.0949924,16,0.5
1356,1.3445487,16,0.5
1357,1.5395863,16,0.375
1358,1.60449,16,0.3125
1359,1.836738,16,0.25
1360,1.8720794,16,0.25
1361,1.3448155,16,0.5
1362,1.5185698,16,0.375
1363,1.6470541,16,0.375
1364,1.2792541,16,0.625
1365,2.0041084,16,0.5
1366,1.3090755,16,0.5
1367,1.3491595,16,0.4375
1368,1.0086837,16,0.6875
1369,1.0568967,16,0.75
1370,2.0420458,16,0.3125
1371,1.3917915,16,0.4375
1372,1.6278732,16,0.5625
1373,1.4054401,16,0.5
1374,1.4741848,16,0.5
1375,1.646291,16,0.25
1376,1.6581423,16,0.3125
1377,1.2022083,16,0.625
1378,1.4126176,16,0.5
1379,1.6450028,16,0.4375
1380,1.0673342,16,0.625
1381,1.2242424,16,0.4375
1382,1.2141557,16,0.5
1383,1.6046954,16,0.3125
1384,1.0681523,16,0.6875
1385,1.1153622,16,0.5625
1386,1.3066552,16,0.4375
1387,1.3034768,16,0.5
1388,1.9524704,16,0.4375
1389,1.9220451,16,0.3125
1390,1.5026968,16,0.5
1391,1.4240408,16,0.4375
1392,1.3126979,16,0.4375
1393,1.3092396,16,0.5625
1394,1.5950806,16,0.6875
1395,1.2507887,16,0.6875
1396,1.2690142,16,0.5
1397,1.0496777,16,0.5
1398,1.7349017,16,0.375
1399,1.5750313,16,0.375
1400,1.7810833,16,0.5
1401,1.2430263,16,0.4375
1402,1.8941429,16,0.1875
1403,1.4188396,16,0.375
1404,1.4836524,16,0.5625
1405,1.8757132,16,0.375
1406,1.4247354,16,0.4375
1407,1.2160122,16,0.625
1408,1.2368295,16,0.6875
1409,1.1081005,16,0.5625
1410,1.4320583,16,0.4375
1411,1.4341908,16,0.4375
1412,1.3336864,16,0.625
1413,1.4900932,16,0.3125
1414,1.4668518,16,0.4375
1415,1.2511892,16,0.5
1416,1.3905268,16,0.3125
1417,1.5374473,16,0.5625
1418,1.3243343,16,0.5625
1419,1.4502866,16,0.4375
1420,1.5813258,16,0.5
1421,1.9521077,16,0.1875
1422,1.4480883,16,0.5
1423,1.4561915,16,0.4375
1424,1.6662022,16,0.5
1425,1.6393446,16,0.5
1426,1.4492598,16,0.4375
1427,1.3042109,16,0.5
1428,1.0601621,16,0.625
1429,1.591488,16,0.3125
1430,1.4737954,16,0.5
1431,1.9425817,16,0.375
1432,1.6759304,16,0.375
1433,1.3276284,16,0.5
1434,1.3018546,16,0.5
1435,1.7103474,16,0.5
1436,1.9365181,16,0.4375
1437,1.5416868,16,0.3125
1438,1.2814143,16,0.5
1439,1.2640815,16,0.625
1440,1.0606006,16,0.5
1441,1.5225656,16,0.375
1442,1.8583027,16,0.3125
1443,1.7885712,16,0.1875
1444,0.98744774,16,0.625
1445,1.4414579,16,0.4375
1446,1.2108433,16,0.5
1447,1.0481119,16,0.5
1448,1.5972437,16,0.4375
1449,1.3317395,16,0.5
1450,2.1111765,16,0.375
1451,1.5211592,16,0.5
1452,1.2776488,16,0.4375
1453,1.290682,16,0.625
1454,1.202054,16,0.625
1455,1.3591906,16,0.5625
1456,0.53379524,16,0.75
1457,2.134529,16,0.3125
1458,1.388834,16,0.4375
1459,1.0966754,16,0.6875
1460,1.5266426,16,0.5625
1461,1.7176193,16,0.375
1462,1.7834198,16,0.5
1463,1.1386188,16,0.5625
1464,1.1963831,16,0.625
1465,1.8480458,16,0.375
1466,2.0337262,16,0.375
1467,1.6201509,16,0.375
1468,1.6854472,16,0.375
1469,1.0381478,16,0.75
1470,1.9024324,16,0.375
1471,1.486571,16,0.375
1472,1.1816546,16,0.5
1473,0.73119533,16,0.875
1474,1.958762,16,0.3125
1475,1.5750121,16,0.5625
1476,1.3208485,16,0.375
1477,2.1087177,16,0.25
1478,1.396558,16,0.4375
1479,1.4923589,16,0.375
1480,1.161895,16,0.625
1481,1.0928195,16,0.6875
1482,0.94502205,16,0.75
1483,1.7269194,16,0.5
1484,1.3766115,16,0.5625
1485,1.4186757,16,0.4375
1486,2.1832612,16,0.3125
1487,1.4155955,16,0.5
1488,1.5500014,16,0.5
1489,1.0992688,16,0.625
1490,1.6668819,16,0.4375
1491,1.1211936,16,0.75
1492,1.3576143,16,0.4375
1493,0.96542835,16,0.8125
1494,1.72633,16,0.3125
1495,1.6082891,16,0.3125
1496,1.6589743,16,0.4375
1497,1.8735168,16,0.5
1498,1.4937375,16,0.3125
1499,1.9432555,16,0.25
1500,1.073931,16,0.6875
1501,1.5083983,16,0.375
1502,1.3348632,16,0.3125
1503,1.6469711,16,0.5
1504,1.5179045,16,0.375
1505,1.3410286,16,0.6875
1506,1.7672253,16,0.25
1507,1.1434541,16,0.5625
1508,1.123165,16,0.5
1509,1.8529949,16,0.5
1510,1.6593878,16,0.3125
1511,1.4004215,16,0.5625
1512,1.0919628,16,0.625
1513,1.1410472,16,0.5625
1514,1.6515179,16,0.625
1515,1.3822815,16,0.5
1516,1.5072279,16,0.375
1517,1.3983688,16,0.5
1518,1.061589,16,0.6875
1519,1.6000557,16,0.375
1520,0.9523172,16,0.5625
1521,1.0526603,16,0.5625
1522,1.1508956,16,0.625
1523,1.7661579,16,0.5
1524,1.9556088,16,0.3125
1525,1.1534913,16,0.625
1526,1.1673174,16,0.5625
1527,1.0116689,16,0.625
1528,0.8643378,16,0.6875
1529,1.4248216,16,0.625
1530,1.516108,16,0.5625
1531,2.476837,17,0.1875
1532,1.4576557,16,0.3529412
1533,1.3267685,16,0.5
1534,1.2542965,16,0.5625
1535,1.6866119,16,0.5625
1536,1.2316117,16,0.5
1537,1.3176038,16,0.3125
1538,1.3269955,16,0.4375
1539,1.6445055,16,0.375
1540,1.4174258,16,0.625
1541,1.4737659,16,0.4375
1542,1.1863145,16,0.6875
1543,1.4996836,16,0.4375
1544,1.7464151,16,0.5
1545,1.5743381,16,0.3125
1546,2.0063703,16,0.3125
1547,1.4788091,16,0.625
1548,1.6410019,16,0.5
1549,1.4932214,16,0.375
1550,1.8525953,16,0.25
1551,1.5399381,16,0.4375
1552,1.709724,16,0.5625
1553,1.45685,16,0.4375
1554,1.3274083,16,0.5625
1555,1.5830832,16,0.4375
1556,1.7460369,16,0.3125
1557,1.4517069,16,0.4375
1558,0.9951086,16,0.6875
1559,1.9776357,16,0.25
1560,1.5106537,16,0.3125
1561,1.2040129,16,0.625
1562,1.5317292,16,0.5625
1563,1.493582,16,0.5
1564,0.97816116,16,0.875
1565,1.5365397,16,0.5625
1566,0.9468106,16,0.6875
1567,1.5487831,16,0.3125
1568,1.4329709,16,0.4375
1569,1.5627663,16,0.4375
1570,0.87326527,16,0.6875
1571,2.2383595,16,0.3125
1572,1.3325471,16,0.375
1573,1.563818,16,0.4375
1574,1.1330187,16,0.6875
1575,1.4256196,16,0.5
1576,1.5275996,16,0.3125
1577,1.3209074,16,0.5625
1578,1.5779305,16,0.25
1579,1.1474957,16,0.5625
1580,1.9494958,16,0.4375
1581,1.0308355,16,0.6875
1582,2.2771082,16,0.25
1583,1.3150315,16,0.625
1584,1.3271732,16,0.375
1585,1.0105546,16,0.6875
1586,1.428639,16,0.3125
1587,1.3564364,16,0.4375
1588,1.8908622,16,0.375
1589,1.5577736,16,0.5
1590,1.8986142,16,0.3125
1591,1.631119,16,0.375
1592,1.4918296,16,0.5
1593,1.2537179,16,0.4375
1594,1.2299137,16,0.625
1595,1.531676,16,0.5
1596,1.9002769,16,0.25
1597,1.3072789,16,0.3125
1598,1.428011,16,0.4375
1599,1.2376784,16,0.5625
1600,1.3182108,16,0.5625
1601,1.6756821,16,0.25
1602,1.3640256,16,0.5625
1603,1.8329749,16,0.4375
1604,1.3157475,16,0.5
1605,1.2305405,16,0.625
1606,1.3780409,16,0.375
1607,1.3397772,16,0.5
1608,1.6126556,16,0.4375
1609,1.0473051,16,0.6875
1610,1.707694,16,0.3125
1611,1.8892019,16,0.5625
1612,1.1066496,16,0.5
1613,1.3438644,16,0.5625
1614,1.1810722,16,0.4375
1615,1.0127262,16,0.6875
1616,1.2008251,16,0.5625
1617,1.5888143,16,0.5
1618,1.5438824,16,0.5625
1619,1.7909513,16,0.375
1620,1.299862,16,0.5
1621,1.6330655,16,0.375
1622,1.441025,16,0.5625
1623,1.2079767,16,0.6875
1624,0.8581395,16,0.75
1625,1.1657927,16,0.625
1626,1.1512456,16,0.4375
1627,1.1977484,16,0.5625
1628,0.96327394,16,0.5625
1629,1.101207,16,0.5
1630,1.3451159,16,0.6875
1631,1.5249498,17,0.5625
1632,1.8028301,17,0.29411766
1633,1.3346044,17,0.5294118
1634,1.1865505,17,0.5882353
1635,1.1636192,17,0.7058824
1636,0.90170634,17,0.47058824
1637,0.89223963,17,0.8235294
1638,1.1521127,17,0.47058824
1639,2.1562817,18,0.5882353
1640,1.931369,18,0.33333334
1641,1.373041,18,0.5
1642,1.535226,18,0.5
1643,1.0952348,18,0.6666667
1644,1.3677163,17,0.3888889
1645,1.3619915,17,0.5882353
1646,1.7152928,17,0.47058824
1647,1.6059906,17,0.4117647
1648,1.8431897,17,0.3529412
1649,1.5339593,17,0.47058824
1650,2.3895578,17,0.29411766
1651,1.8213569,17,0.23529412
1652,1.4043094,16,0.29411766
1653,1.9459435,16,0.3125
1654,2.024302,16,0.25
1655,1.3197556,16,0.5625
1656,1.3843855,16,0.5625
1657,1.7555125,16,0.25
1658,1.3396753,16,0.5625
1659,1.5722866,16,0.4375
1660,0.94503385,16,0.625
1661,1.5090272,16,0.5625
1662,1.4242754,16,0.625
1663,1.3165294,16,0.6875
1664,1.5161513,16,0.4375
1665,1.073935,16,0.6875
1666,1.5420184,16,0.625
1667,1.1419444,16,0.5625
1668,1.1812762,16,0.4375
1669,1.4233565,16,0.625
1670,1.4165993,16,0.5625
1671,0.95840514,16,0.625
1672,1.2868906,16,0.5625
1673,1.687974,16,0.4375
1674,1.5194668,16,0.5
1675,1.9531895,16,0.375
1676,1.2059605,16,0.5625
1677,1.315315,16,0.5
1678,1.2821908,16,0.625
1679,1.3704343,16,0.5625
1680,1.6872058,16,0.375
1681,1.346883,16,0.625
1682,1.3042834,16,0.625
1683,1.520855,16,0.4375
1684,1.5592852,16,0.5
1685,1.76235,16,0.5
1686,1.6261593,16,0.5
1687,1.0168041,16,0.625
1688,1.8664272,16,0.4375
1689,1.8092377,16,0.3125
1690,1.5810145,16,0.5
1691,1.95596,16,0.4375
1692,1.8068088,16,0.4375
1693,1.5930996,16,0.5
1694,1.2290621,16,0.625
1695,1.5096233,16,0.375
1696,1.5110974,16,0.5625
1697,0.96247506,16,0.6875
1698,1.5242815,16,0.4375
1699,2.1252658,16,0.375
1700,1.6666878,16,0.375
1701,1.5435162,16,0.625
1702,1.6652706,16,0.3125
1703,1.5524838,16,0.4375
1704,1.8374277,16,0.3125
1705,1.5987182,16,0.375
1706,1.2580703,16,0.5
1707,1.2945762,16,0.5
1708,1.4014951,16,0.5625
1709,1.1489222,16,0.5625
1710,1.3455348,16,0.5625
1711,1.589313,16,0.375
1712,1.6869185,16,0.375
1713,1.335011,16,0.5
1714,1.310169,16,0.6875
1715,1.3406748,16,0.5625
1716,1.4551105,16,0.4375
1717,1.3164699,16,0.4375
1718,1.205386,16,0.5625
1719,1.6687459,16,0.375
1720,1.3930488,16,0.5625
1721,1.2556504,16,0.625
1722,1.058919,16,0.625
1723,1.8930527,16,0.4375
1724,1.2215033,16,0.6875
1725,0.850011,16,0.6875
1726,1.0423958,16,0.75
1727,1.2452829,16,0.5625
1728,1.7735175,16,0.4375
1729,1.5043206,16,0.4375
1730,1.0569785,16,0.625
1731,1.3550797,17,0.5
1732,1.8032327,18,0.29411766
1733,1.5064147,18,0.44444445
1734,1.2918917,18,0.6111111
1735,1.7902489,18,0.33333334
1736,1.4731739,18,0.5
1737,1.1322335,18,0.6666667
1738,1.1681774,18,0.6666667
1739,1.5407416,18,0.44444445
1740,1.2556449,18,0.6111111
1741,1.8880793,18,0.44444445
1742,1.5493047,19,0.5555556
1743,1.4637886,18,0.36842105
1744,1.352109,18,0.5
1745,1.7556841,18,0.5555556
1746,1.3693112,18,0.5
1747,1.208095,18,0.7222222
1748,1.3910633,18,0.44444445
1749,1.3087319,18,0.5
1750,1.239737,17,0.6666667
1751,1.5124509,17,0.5882353
1752,1.6071028,17,0.5294118
1753,1.297846,17,0.5882353
1754,1.5925928,17,0.4117647
1755,1.7183667,17,0.5294118
1756,1.3578461,17,0.64705884
1757,1.2320356,17,0.7058824
1758,1.0758476,17,0.5882353
1759,1.7176778,17,0.4117647
1760,0.847878,16,0.7647059
1761,0.81113464,16,0.625
1762,1.0936188,17,0.6875
1763,1.3271663,17,0.5882353
1764,1.5465264,17,0.5294118
1765,1.6833388,17,0.3529412
1766,1.6702162,17,0.47058824
1767,1.5736092,18,0.47058824
1768,1.3267463,17,0.5
1769,1.1805418,17,0.64705884
1770,1.4560556,17,0.47058824
1771,1.3102541,17,0.64705884
1772,1.485337,17,0.4117647
1773,1.4805015,17,0.4117647
1774,1.4940803,16,0.47058824
1775,1.1208463,16,0.5625
1776,1.9821122,16,0.4375
1777,1.7248731,16,0.5
1778,1.5653956,16,0.5
1779,1.223328,16,0.5
1780,1.3936934,16,0.5625
1781,1.6298474,16,0.5
1782,1.6346729,16,0.4375
1783,1.3284192,16,0.375
1784,1.2450665,16,0.625
1785,1.092746,16,0.5
1786,1.4898195,16,0.4375
1787,1.5773096,16,0.25
1788,1.4551678,16,0.375
1789,1.3607937,16,0.4375
1790,1.5815144,16,0.5
1791,0.940236,16,0.8125
1792,2.0980594,16,0.3125
1793,1.364476,16,0.375
1794,1.7260797,16,0.3125
1795,0.87007225,16,0.75
1796,1.4875175,16,0.4375
1797,1.3965353,16,0.5
1798,1.0964552,16,0.5625
1799,1.0002979,16,0.6875
1800,1.1878244,16,0.625
1801,1.2421589,16,0.375
1802,1.3702033,17,0.5
1803,1.4302976,17,0.4117647
1804,0.7893966,17,0.64705884
1805,1.7152071,18,0.23529412
1806,1.0737875,17,0.44444445
1807,1.200117,18,0.4117647
1808,1.4656533,18,0.33333334
1809,1.7287443,19,0.33333334
1810,1.5824625,19,0.42105263
1811,1.4975604,19,0.42105263
1812,1.59766,19,0.6315789
1813,1.550016,19,0.36842105
1814,1.4987051,19,0.47368422
1815,1.2878456,18,0.5263158
1816,1.2811131,18,0.44444445
1817,1.5804654,18,0.6111111
1818,1.1839529,18,0.6111111
1819,1.631243,18,0.5555556
1820,1.3990443,18,0.5
1821,1.3352672,18,0.44444445
1822,1.5321206,18,0.7222222
1823,1.1802,18,0.6666667
1824,0.8938164,18,0.7222222
1825,1.2338833,18,0.5555556
1826,1.3171258,18,0.33333334
1827,1.501878,18,0.3888889
1828,1.5168567,17,0.5555556
1829,1.2517191,17,0.4117647
1830,1.3647165,18,0.4117647
